time,time_ms,speed,acceleration,vehicle_ref,actorConfig_id,actorConfig_emissionClass,actorConfig_fuel,actorConfig_ref,actorConfig_vehicleClass,FuelRate
06:55:21,24921000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:22,24922000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:23,24923000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:24,24924000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:25,24925000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:26,24926000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:27,24927000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:28,24928000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:29,24929000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:30,24930000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:31,24931000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:32,24932000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:33,24933000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:34,24934000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:35,24935000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:36,24936000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:37,24937000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:38,24938000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:39,24939000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:40,24940000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:41,24941000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:42,24942000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:43,24943000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:44,24944000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:45,24945000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:46,24946000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:47,24947000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:48,24948000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:49,24949000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:50,24950000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:51,24951000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:52,24952000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:53,24953000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:54,24954000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:55,24955000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:56,24956000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:57,24957000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:58,24958000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:55:59,24959000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:00,24960000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:01,24961000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:02,24962000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:03,24963000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:04,24964000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:05,24965000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:06,24966000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:07,24967000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:08,24968000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:09,24969000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:10,24970000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:11,24971000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:12,24972000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:13,24973000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:14,24974000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:15,24975000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:16,24976000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:17,24977000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:18,24978000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:19,24979000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:20,24980000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:21,24981000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:22,24982000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:23,24983000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:24,24984000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:25,24985000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:26,24986000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:27,24987000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:28,24988000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:29,24989000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:30,24990000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:31,24991000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:32,24992000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:33,24993000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:34,24994000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:35,24995000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:36,24996000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:37,24997000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:38,24998000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:39,24999000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:40,25000000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:41,25001000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:42,25002000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:43,25003000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:44,25004000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:45,25005000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:46,25006000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:47,25007000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:48,25008000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:49,25009000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:50,25010000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:51,25011000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:52,25012000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:53,25013000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:54,25014000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:55,25015000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:56,25016000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:57,25017000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:58,25018000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:56:59,25019000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:00,25020000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:01,25021000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:02,25022000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:03,25023000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:04,25024000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:05,25025000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:06,25026000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:07,25027000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:08,25028000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:09,25029000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:10,25030000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:11,25031000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:12,25032000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:13,25033000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:14,25034000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:15,25035000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:16,25036000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:17,25037000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:18,25038000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:19,25039000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:20,25040000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:21,25041000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:22,25042000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:23,25043000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:24,25044000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:25,25045000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:26,25046000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:27,25047000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:28,25048000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:29,25049000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:30,25050000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:31,25051000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:32,25052000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:33,25053000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:34,25054000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:35,25055000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:36,25056000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:37,25057000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:38,25058000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:39,25059000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:40,25060000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:41,25061000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:42,25062000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:43,25063000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:44,25064000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:45,25065000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:46,25066000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:47,25067000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:48,25068000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:49,25069000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:50,25070000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:51,25071000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:52,25072000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:53,25073000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:54,25074000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:55,25075000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:56,25076000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:57,25077000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:58,25078000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:57:59,25079000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:00,25080000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:01,25081000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:02,25082000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:03,25083000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:04,25084000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:05,25085000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:06,25086000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:07,25087000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:08,25088000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:09,25089000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:10,25090000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:11,25091000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:12,25092000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:13,25093000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:14,25094000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:15,25095000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:16,25096000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:17,25097000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:18,25098000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:19,25099000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:20,25100000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:21,25101000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:22,25102000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:23,25103000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:24,25104000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:25,25105000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:26,25106000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:27,25107000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:28,25108000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:29,25109000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:30,25110000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:31,25111000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:32,25112000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:33,25113000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:34,25114000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:35,25115000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:36,25116000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:37,25117000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:38,25118000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:39,25119000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:40,25120000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:41,25121000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:42,25122000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:43,25123000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:44,25124000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:45,25125000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:46,25126000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:47,25127000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:48,25128000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:49,25129000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:50,25130000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:51,25131000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:52,25132000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:53,25133000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
06:58:54,25134000,0.0,0.0,Route4_trip151780020_06:21:00,6,Euro4,Gasoline,Gillig_102,Passenger,3.5403433
